50.0043,1.14E-04,50.00895,0.02995
50.00644,1.50E-04,50.0043,0.03007
50.00787,2.10E-04,50.0111,0.03007
50.00895,1.03E-04,50.01539,0.02997
50.01718,1.81E-04,49.99963,0.02995
50.00107,1.53E-04,49.99524,0.03002
50,1.60E-04,50.00107,0.03002
50.00751,1.88E-04,49.99524,0.03
49.99634,1.22E-04,50.00751,0.03005
50.00787,2.07E-04,50.00608,0.03015
50.00931,2.26E-04,50.00644,0.03015
50.01253,2.19E-04,50.00787,0.03015
50.00608,2.46E-04,49.98828,0.03003
50.01861,1.50E-04,49.99634,0.03003
50.01718,2.17E-04,50.01539,0.03014
50.02,1.69E-04,50.00751,0.03012
50.0204,1.62E-04,50.00286,0.03005
50.01253,1.91E-04,49.9934,0.03016
50.01539,1.81E-04,49.99524,0.03003
50.02148,1.79E-04,50.00322,0.0301
50.01718,1.79E-04,50.00751,0.03015
50.02505,1.03E-04,50.00286,0.03001
50.02505,1.31E-04,49.99194,0.03003
50.0204,1.34E-04,49.99854,0.03007
50.02,2.96E-04,49.99047,0.02999
50.02649,1.60E-04,49.98352,0.03002
50.02828,1.12E-04,49.98718,0.02995
50.03257,1.05E-04,49.99011,0.02997
50.02828,1.22E-04,49.99047,0.03006
50.03472,2.29E-04,49.98535,0.02995
50.03257,2.38E-04,49.98828,0.02998
50.0315,1.22E-04,50,0.03002
50.03579,6.44E-05,50.00787,0.02997
50.02971,1.05E-04,50.00895,0.03005
50.0315,7.63E-05,49.99817,0.03007
50.0315,1.22E-04,49.99377,0.02994
50.03758,1.53E-04,50.01253,0.02993
50.03758,7.63E-05,49.99963,0.02991
50.04188,4.53E-05,50.0043,0.02995
50.04725,6.68E-05,50.00751,0.02998
50.04045,6.44E-05,49.9934,0.02991
50.03723,1.12E-04,50.00465,0.02989
50.04832,1.91E-04,49.99047,0.02993
50.0519,5.72E-05,49.98901,0.02997
50.0451,7.63E-05,49.99011,0.02993
50.04725,5.48E-05,49.98718,0.02987
50.04868,6.44E-05,49.99817,0.03005
50.0451,2.86E-05,49.98059,0.0299
50.05011,7.63E-05,49.98718,0.03004
50.05297,7.63E-05,50.00179,0.02986
50.05763,9.30E-05,49.98571,0.02991
50.0562,2.17E-04,50.0111,0.0299
50.07374,1.67E-05,49.9967,0.02986
50.0673,6.68E-05,49.98901,0.02985
50.0673,4.77E-05,49.98242,0.02985
50.06765,9.30E-05,49.98095,0.02987
50.07338,1.62E-04,49.98681,0.02988
50.07553,1.41E-04,49.99634,0.02998
50.07338,0,49.98828,0.02993
50.08268,1.05E-04,49.99047,0.03
50.08448,2.10E-04,49.98681,0.02997
50.07696,8.58E-05,50,0.02991
50.06908,7.39E-05,50.00751,0.03002
50.07696,2.62E-05,49.98535,0.02995
50.06765,1.53E-04,49.99487,0.02991
50.06765,1.62E-04,49.98352,0.02988
50.0723,1.31E-04,49.99524,0.02988
50.06586,2.00E-04,49.99047,0.0299
50.06908,9.30E-05,50.00322,0.02995
50.07481,2.07E-04,49.98681,0.02991
50.06873,1.22E-04,49.98095,0.02998
50.0723,1.50E-04,49.99194,0.02994
50.07982,1.43E-04,49.97546,0.03004
50.08161,2.26E-04,49.99963,0.02993
50.07982,1.88E-04,50.00322,0.03001
50.08949,1.22E-04,49.98828,0.02997
50.07553,1.62E-04,49.99524,0.0299
50.08268,1.81E-04,49.98205,0.02992
50.08268,1.62E-04,49.98388,0.02986
50.09593,1.69E-04,49.9934,0.02988
50.08018,2.55E-04,49.99157,0.02987
50.07982,1.62E-04,49.9934,0.02991
50.08483,1.34E-04,49.98352,0.03006
50.08591,1.50E-04,49.97106,0.02989
50.08627,2.29E-04,49.98242,0.02995
50.08304,1.98E-04,49.99194,0.02995
50.07553,1.12E-04,49.97875,0.02992
50.08304,1.88E-04,49.98571,0.02994
50.08018,1.60E-04,49.97729,0.02996
50.08913,9.54E-05,49.97912,0.02995
50.07481,1.72E-04,49.98242,0.03007
50.08018,1.50E-04,49.98095,0.02998
50.08268,1.91E-05,49.99047,0.03
50.08161,6.68E-05,49.98242,0.03
50.08483,9.30E-05,49.97399,0.02998
50.07696,1.22E-04,49.98535,0.02998
50.07016,9.30E-05,49.98901,0.02998
50.07982,9.30E-05,49.99047,0.03
50.08125,1.72E-04,49.97253,0.03012
50.07982,6.44E-05,49.98571,0.02998
50.08483,6.44E-05,49.97582,0.02998
50.07803,2.46E-04,49.98242,0.02997
50.08161,8.58E-05,49.96593,0.03
50.07481,9.30E-05,49.99047,0.02995
50.07803,1.69E-04,49.98388,0.03009
50.07338,1.14E-04,49.97582,0.02997
50.08268,1.05E-04,49.98352,0.02999
50.07195,1.22E-04,49.97729,0.03002
50.07696,1.14E-04,49.97436,0.02992
50.07696,5.72E-05,49.99487,0.02994
50.07338,2.19E-04,49.99157,0.02997
50.0766,5.72E-05,49.99047,0.02991
50.07481,8.58E-05,49.98352,0.0299
50.07803,1.34E-04,49.98535,0.02992
50.07982,2.55E-04,49.97253,0.02991
50.07481,9.30E-05,49.99011,0.02991
50.06765,1.05E-04,49.98718,0.02984
50.07338,1.69E-04,49.98535,0.02986
50.06873,6.44E-05,49.97765,0.02988
50.07696,1.98E-04,49.9707,0.02998
50.05978,2.26E-04,49.96483,0.0299
50.07195,2.46E-04,49.98095,0.02997
50.06765,1.03E-04,49.97912,0.02991
50.07051,1.03E-04,49.98205,0.03004
50.07016,6.68E-05,49.97546,0.02992
50.0723,1.60E-04,49.97875,0.02982
50.06407,1.31E-04,49.98059,0.02987
50.06264,9.30E-05,49.98059,0.03
50.05978,1.91E-05,49.98059,0.0299
50.05978,1.03E-04,49.97253,0.02982
50.06228,2.10E-04,49.97253,0.02993
50.05297,1.62E-04,49.98535,0.02982
50.05656,2.77E-04,49.97436,0.0299
50.05154,1.69E-04,49.98242,0.0299
50.04725,9.30E-05,49.98095,0.02996
50.0451,1.05E-04,49.97289,0.02984
50.0519,9.54E-05,49.98901,0.0299
50.04725,1.34E-04,49.97582,0.02988
50.05154,1.72E-04,49.97729,0.02991
50.05763,3.81E-05,49.9674,0.02993
50.06228,4.53E-05,49.98095,0.02993
50.05942,8.58E-05,49.97582,0.02988
50.0655,9.54E-05,49.97436,0.02993
50.05799,3.58E-05,49.95678,0.02995
50.06765,6.68E-05,49.97436,0.0299
50.06228,4.53E-05,49.98571,0.03002
50.0519,1.81E-04,49.99011,0.02995
50.06085,0,49.97765,0.02997
50.05297,8.34E-05,49.97912,0.02997
50.0562,9.54E-06,49.9696,0.03007
50.06121,1.69E-04,49.99157,0.02999
50.05799,4.53E-05,49.98535,0.03003
50.05799,-9.54E-06,49.98095,0.02992
50.05942,-2.86E-05,49.98718,0.02995
50.06407,9.54E-05,49.98205,0.0301
50.06121,5.72E-05,49.9674,0.02998
50.05799,-2.15E-05,49.98388,0.02989
50.06228,4.77E-05,50,0.03
50.06121,7.15E-06,49.99487,0.02999
50.05656,1.43E-04,49.98535,0.02995
50.05297,6.44E-05,49.99487,0.02998
50.04976,6.44E-05,49.98681,0.0301
50.05154,-9.54E-06,49.99817,0.03006
50.05978,4.77E-05,50.00179,0.03013
50.0562,1.91E-05,49.98901,0.03003
50.04546,-2.15E-05,49.97399,0.03
50.05154,1.05E-04,49.98681,0.03003
50.05512,-4.77E-05,49.98205,0.02999
50.05333,-2.38E-06,49.9934,0.02998
50.04868,9.30E-05,49.9934,0.03007
50.05512,9.30E-05,49.97582,0.02998
50.05441,0,49.98718,0.03004
50.05297,-1.19E-05,49.98059,0.0301
50.05011,6.44E-05,49.98718,0.03005
50.06085,-2.86E-05,49.99817,0.03001
50.06228,9.54E-05,49.99377,0.03006
50.05512,-3.81E-05,50,0.02998
50.05333,3.58E-05,49.98352,0.02998
50.04367,-4.05E-05,49.98681,0.02997
50.04725,-2.86E-05,49.98242,0.02995
50.05763,-1.07E-04,49.99817,0.03003
50.04725,-2.86E-05,49.99817,0.02993
50.04546,0,49.99047,0.03006
50.04976,3.81E-05,49.98828,0.02997
50.04367,1.22E-04,49.99487,0.03011
50.04045,0,49.98571,0.03006
50.04725,1.67E-05,49.99963,0.0299
50.04546,9.54E-06,49.99963,0.03005
50.05011,-2.15E-05,49.98571,0.02992
50.0451,1.91E-05,49.98535,0.03001
50.04259,9.54E-06,49.9934,0.02998
50.03472,1.41E-04,50.01253,0.02995
50.03902,6.44E-05,50.01718,0.02999
50.03758,1.31E-04,50.01217,0.02996
50.04045,2.62E-05,50.00751,0.02987
50.03938,1.53E-04,50.01253,0.02991
50.03938,2.86E-05,50.0204,0.02987
50.04367,9.54E-06,50.01575,0.02986
50.02971,2.17E-04,50.02828,0.02984
50.03938,1.62E-04,50.02684,0.02991
50.02935,9.30E-05,50.01539,0.02985
50.02828,7.63E-05,50.02684,0.02987
50.03293,1.41E-04,50.01253,0.02998
50.02327,2.10E-04,50.00179,0.0299
50.02792,1.34E-04,50.03257,0.03
50.01897,1.34E-04,50.02684,0.02982
50.0204,1.24E-04,50.0247,0.02987
50.01718,1.24E-04,50.01897,0.0299
50.01432,2.74E-04,50.01217,0.02989
50.02327,1.31E-04,50.02327,0.03
50.02362,1.05E-04,50.03579,0.02996
50.01074,1.62E-04,50.02935,0.0299
50.01575,7.63E-05,50.01718,0.02995
50.00286,8.58E-05,50.01718,0.02994
50.01575,1.03E-04,50.02828,0.03004
50.00751,1.34E-04,50.03293,0.03005
50.00751,2.10E-04,50.02971,0.03009
50.00465,1.14E-04,50.03579,0.03003
50.01253,8.58E-05,50.02971,0.02995
50.00322,6.68E-05,50.02971,0.03009
50.00608,1.12E-04,50.0315,0.02997
50.00465,1.50E-04,50.04259,0.02997
50.00107,5.48E-05,50.04725,0.02995
50.00787,7.39E-05,50.02684,0.02992
50.00286,5.48E-05,50.02971,0.02996
50,9.54E-05,50.02792,0.02997
49.9967,2.26E-04,50.03436,0.03008
49.9967,7.63E-05,50.02684,0.03013
49.99817,1.24E-04,50.03293,0.03014
50.00107,8.34E-05,50.02971,0.03001
50.00286,1.22E-04,50.0247,0.02995
50.00322,1.31E-04,50.03615,0.03003
49.99157,6.44E-05,50.03257,0.02998
49.99487,7.39E-05,50.04045,0.03002
49.98718,1.05E-04,50.04868,0.03009
50,9.30E-05,50.02971,0.03005
49.99487,1.88E-04,50.04081,0.03003
50.00322,9.54E-05,50.04188,0.03003
50.00644,1.34E-04,50.04259,0.03004
49.99524,1.31E-04,50.02971,0.03007
49.98901,1.43E-04,50.05297,0.03001
49.98718,1.53E-04,50.04045,0.03003
49.98059,1.05E-04,50.03579,0.03002
49.9967,1.91E-04,50.04868,0.03005
49.99487,1.03E-04,50.03938,0.03007
49.99487,9.30E-05,50.05763,0.03004
49.98388,1.34E-04,50.06228,0.03006
49.99194,1.88E-04,50.04188,0.03009
49.98901,1.81E-04,50.04081,0.03006
49.98901,2.38E-04,50.05011,0.03018
49.98828,1.60E-04,50.03579,0.03015
49.98352,1.41E-04,50.04367,0.03007
49.98681,1.41E-04,50.0451,0.03008
49.98388,8.58E-05,50.04045,0.03006
49.97875,6.68E-05,50.03723,0.0301
49.98718,7.63E-05,50.04367,0.03004
49.98205,1.41E-04,50.04832,0.03002
49.98352,6.44E-05,50.04976,0.03009
49.99011,1.60E-04,50.04403,0.03005
49.98059,1.88E-04,50.02792,0.03001
49.97765,2.38E-04,50.02971,0.03008
49.98095,1.22E-04,50.0451,0.0301
49.98095,1.22E-04,50.03758,0.03021
49.97546,1.05E-04,50.05297,0.03012
49.98095,8.34E-05,50.0451,0.03014
49.98242,9.54E-05,50.04081,0.03017
49.97582,7.39E-05,50.04725,0.0301
49.98059,1.79E-04,50.02684,0.03007
49.98059,1.81E-04,50.04188,0.03009
49.97436,1.60E-04,50.04976,0.03017
49.9707,2.86E-05,50.04546,0.03009
49.9663,1.03E-04,50.04081,0.0301
49.97546,6.44E-05,50.02327,0.03012
49.97106,4.53E-05,50.02327,0.03022
49.97546,1.22E-04,50.0315,0.03012
49.97546,7.63E-05,50.04546,0.03006
49.96447,1.50E-04,50.04188,0.03008
49.97289,9.54E-05,50.03723,0.03005
49.96483,4.53E-05,50.0247,0.03006
49.96593,1.34E-04,50.04045,0.03004
49.98059,1.81E-04,50.03723,0.02995
49.97253,2.29E-04,50.04403,0.03004
49.97875,1.62E-04,50.03758,0.03004
49.97582,1.60E-04,50.02,0.03003
49.97106,2.29E-04,50.02327,0.03005
49.98095,1.91E-04,50.02,0.02998
49.98242,1.31E-04,50.04188,0.02998
49.98242,1.62E-04,50.04976,0.03005
49.97436,1.72E-04,50.0451,0.03001
49.97436,1.69E-04,50.02792,0.03003
49.98059,1.60E-04,50.0247,0.02998
49.98095,1.88E-04,50.04259,0.02996
49.97875,1.98E-04,50.03579,0.03
49.98681,1.62E-04,50.03579,0.03001
49.99047,1.60E-04,50.04081,0.03005
49.98095,1.53E-04,50.02219,0.03005
49.97546,2.07E-04,50.02148,0.03001
49.97875,2.77E-04,50.02971,0.02998
49.98535,1.79E-04,50.0204,0.03001
49.98535,1.50E-04,50.03902,0.02998
49.98571,2.86E-04,50.02971,0.02995
49.97912,2.74E-04,50.03758,0.02995
49.98242,2.38E-04,50.0315,0.03011
49.98535,1.69E-04,50.0204,0.02995
49.99011,1.50E-04,50.02362,0.02994
49.99011,1.79E-04,50.04188,0.02993
49.98095,1.60E-04,50.03579,0.02993
49.98571,1.12E-04,50.01539,0.0301
49.98535,1.50E-04,50.0247,0.03004
49.98388,1.60E-04,50.02219,0.03004
49.98718,2.29E-04,50.01539,0.0299
49.98535,2.00E-04,50.02327,0.02989
49.98242,1.81E-04,50.01432,0.02997
49.98901,2.10E-04,50.00608,0.03007
